text,primary_emotion,secondary_emotions,meta_emotions,sentiment,interaction_style,intensity,context
"When I saw my younger sibling win the academic award I had once aimed for, I felt a bittersweet pride in their success, paired with a subtle sadness for my own missed chances.",Pride,"['Sadness', 'Gratitude']","['Reflection on sibling dynamics', 'Commitment to celebrating others']",Mixed,Supportive,7,Family
"As the rain poured down on my walk home, soaking through my clothes, I felt a resigned frustration at being unprepared, tempered by a quiet serenity from the rhythmic sound of raindrops around me.",Frustration,"['Serenity', 'Reflection']","['Reflection on embracing imperfection', 'Gratitude for natural beauty']",Neutral,Contemplative,6,Everyday Life
"As I packed the last box from my childhood home, I felt a profound sadness for leaving behind a place full of memories, paired with excitement for the new chapter waiting for me.",Sadness,"['Excitement', 'Gratitude']","['Reflection on transitions', 'Commitment to honoring the past while embracing change']",Mixed,Encouraging,8,Transition
"When the customer in front of me angrily berated the cashier, I felt a quiet anger at their behavior, paired with a growing compassion for the cashier trying to handle the situation calmly.",Anger,"['Compassion', 'Empathy']","['Reflection on fairness and kindness', 'Commitment to standing up for others']",Negative,Supportive,8,Community
"After hearing the story of a refugee’s journey to safety, I felt a profound sadness for their struggles, paired with admiration for their resilience and gratitude for my own privileges.",Sadness,"['Admiration', 'Gratitude']","['Reflection on shared humanity', 'Commitment to advocating for equity']",Mixed,Reverent,9,Global Issues
"When my partner surprised me with a picnic after a long week, I felt an overwhelming joy for their thoughtfulness, paired with a deep gratitude for the love and care they show me daily.",Joy,"['Gratitude', 'Love']","['Reflection on relational bonds', 'Commitment to reciprocating affection']",Positive,Affectionate,9,Relationships
"After hearing my colleague dismiss my idea as impractical in front of the entire team, I felt a surge of humiliation, paired with anger, but eventually resolved to reframe the idea and present it more effectively.",Humiliation,"['Anger', 'Determination']","['Reflection on resilience', 'Commitment to professional growth']",Negative,Assertive,8,Workplace
"When I saw the news about a species going extinct due to deforestation, I felt a profound sadness for the loss, mixed with guilt for my own environmental impact and a renewed determination to adopt sustainable practices.",Sadness,"['Guilt', 'Determination']","['Reflection on personal responsibility', 'Commitment to conservation']",Negative,Activating,9,Environmental Issues
"As I revisited my favorite childhood playground, now abandoned, I felt a bittersweet nostalgia for the joy it once brought me, mixed with sadness for how much has changed over the years.",Nostalgia,"['Sadness', 'Reflection']","['Awareness of life’s impermanence', 'Gratitude for cherished memories']",Mixed,Reflective,8,Family
"When I realized I had misjudged a friend’s intentions, I felt a deep regret for my assumptions, paired with relief as they graciously accepted my apology.",Regret,"['Relief', 'Gratitude']","['Reflection on communication', 'Commitment to building trust']",Negative,Supportive,7,Friendship
"Standing under the clear night sky, surrounded by silence, I felt a serene awe for the vastness of the universe, paired with humility for my small place within it.",Amazement,"['Humility', 'Gratitude']","['Reflection on cosmic interconnectedness', 'Gratitude for peaceful moments']",Positive,Reverent,9,Nature
"After my partner canceled our anniversary dinner at the last minute, I felt hurt and disappointed, but I chose to focus on understanding their reasons rather than letting resentment build.",Hurt,"['Disappointment', 'Empathy']","['Commitment to open communication', 'Reflection on shared priorities']",Negative,Supportive,8,Relationships
"When the unexpected bill arrived in my mailbox, I felt a wave of panic about my finances, quickly followed by determination to adjust my budget and manage the expense responsibly.",Panic,"['Determination', 'Relief']","['Reflection on adaptability', 'Commitment to financial stability']",Negative,Reassuring,8,Finance
"When the athlete I coached stood on the podium holding the gold medal, I felt a swelling pride for their achievement, paired with a subtle nostalgia for the early days of their journey.",Pride,"['Nostalgia', 'Gratitude']","['Reflection on mentorship', 'Gratitude for shared success']",Positive,Empowering,9,Sports
"As the customer berated the cashier at the grocery store, I felt a simmering anger at their cruelty, balanced by compassion for the cashier’s calm and professionalism under pressure.",Anger,"['Compassion', 'Empathy']","['Reflection on fairness', 'Commitment to kindness']",Negative,Supportive,7,Community
"When my child showed me their drawing of our family, I felt an overwhelming joy for their creativity, paired with gratitude for the love and effort they put into their art.",Joy,"['Gratitude', 'Pride']","['Reflection on nurturing talents', 'Gratitude for shared moments']",Positive,Affectionate,9,Parenting
"As I packed the last of my belongings from my first apartment, I felt a quiet sadness for leaving behind a place filled with memories, mixed with a hopeful anticipation for what the future held.",Sadness,"['Hope', 'Gratitude']","['Reflection on life’s transitions', 'Commitment to embracing change']",Mixed,Encouraging,8,Transition
"When my mentor praised my work during our meeting, I felt a profound pride in my progress, tempered by a quiet humility in recognizing how much more I had to learn.",Pride,"['Humility', 'Gratitude']","['Reflection on shared growth', 'Commitment to continuous improvement']",Positive,Empowering,8,Mentorship
"Walking through the crowded marketplace, I felt a blend of excitement at the vibrant energy and a subtle apprehension about navigating the unfamiliar surroundings.",Excitement,"['Curiosity', 'Apprehension']","['Gratitude for new experiences', 'Reflection on cultural sensitivity']",Ambiguous,Explorative,7,Travel
"When I found out my best friend shared my secret without permission, I felt a sharp betrayal, mixed with anger, but softened by hope that we could rebuild the trust between us.",Betrayal,"['Anger', 'Hope']","['Reflection on trust dynamics', 'Commitment to relational healing']",Negative,Supportive,8,Friendship
"Standing in the forest after the wildfire, surrounded by ash and silence, I felt a heavy grief for the destruction, paired with awe for the resilience of small green shoots already emerging.",Grief,"['Amazement', 'Gratitude']","['Reflection on nature’s cycles', 'Commitment to environmental recovery']",Mixed,Reverent,9,Environmental Issues
"When my partner forgot our anniversary, I felt a deep sadness at being overlooked, paired with determination to express my feelings openly and work together to strengthen our bond.",Sadness,"['Determination', 'Hope']","['Reflection on emotional needs', 'Commitment to relational communication']",Negative,Supportive,7,Relationships
"When I saw my child finally stand up for themselves at school, I felt a rush of pride for their bravery, mixed with a subtle guilt for not always being able to protect them.",Pride,"['Guilt', 'Relief']","['Reflection on parenting challenges', 'Gratitude for their resilience']",Positive,Empowering,9,Parenting
"As I walked past the now-closed bakery where I spent countless mornings with my grandfather, I felt a bittersweet nostalgia for those memories, paired with gratitude for the time we shared.",Nostalgia,"['Gratitude', 'Reflection']","['Awareness of life’s impermanence', 'Commitment to honoring connections']",Mixed,Reflective,8,Family
